Infertility,Leukopenia,Multiple Myeloma,Neutropenia,Obesity,Hypertension,Autism Spectrum Disorder,Dementia,Diabetes Mellitus,Hepatitis,Hyperglycemia,Hyperinsulinism,Schizophrenia,Adenocarcinoma,Cleft Lip,Adenoma,Agranulocytosis,Astrocytoma,Atherosclerosis,Carcinoma,Coronary Artery Disease,Endometriosis,Glomerulonephritis,Hypersensitivity,Myocardial Infarction,Nephritis,Neuroblastoma,Osteoporosis,Osteosarcoma,Pericarditis,Polycystic Ovary Syndrome,Pre-Eclampsia,Prostatitis,Sarcoma,Tuberculosis,Uremia,Vasculitis,Arthritis,Hypoglycemia,Urticaria,Intellectual Disability,Blindness,Melanoma,Alopecia,Arteriosclerosis,Leukemia,Lymphoma,Medulloblastoma,Panic Disorder,Rhabdomyosarcoma,Germinoma,Osteoarthritis,Bipolar Disorder,Pheochromocytoma,Syndrome,Aortic Aneurysm,Heroin Dependence,Polycythemia,Fibrosarcoma,Glaucoma,Hepatoblastoma,Hyperhomocysteinemia,Meningioma,Psoriasis,Retinal Degeneration,Retinoblastoma,Choriocarcinoma,Hepatitis C,Lymphadenitis,Retinitis Pigmentosa,Teratoma,Adrenocortical Carcinoma,Burkitt Lymphoma,Leiomyosarcoma,Hepatitis B,Insulinoma,Intracranial Aneurysm,Malaria,Multiple Sclerosis,Myopia,Narcolepsy,Periodontitis,Polycythemia Vera,Amyloidosis,Down Syndrome,Acquired Immunodeficiency Syndrome,Herpes Zoster,Hypotrichosis,Seasonal Affective Disorder,Pseudohypoparathyroidism,Agnosia,Blepharophimosis,Multiple System Atrophy,Prader-Willi Syndrome,Seminoma
Blindness,0.8373312340439805,0.852527280590157,0.8651746522317058,0.7776391273332093,0.7690007322791353,0.7966460768707506,0.802256424274623,0.7916798845054401,0.8363864171948743,0.7836089047921128,0.7743433562157647,0.8091989147784612,0.7684649448330384,0.8660167311719281,0.836088361661527,0.821909939204388,0.7990479117643923,0.7831298902858219,0.7895067124089719,0.8210852016194101,0.7877580796698421,0.8105331762870686,0.8450929139591844,0.8290106677592773,0.855054494068486,0.7912670417123142,0.8267392345497541,0.7941724374077241,0.78832129214725,0.8133832825816056,0.8050408932719095,0.7716233121290782,0.7845098344823328,0.7050396122302874,0.8642075013536663,0.8311060030289509,0.8544042423732027,0.8524490503706968,0.8466455754719461,0.869889535383587,1.0000000000000013,0.8055454139908758,0.8500524739945539,0.8153695161293834,0.8277807244844194,0.8700279025141456,0.7999167663733883,0.8450509083324487,0.8288505989126602,0.3365945337491575,0.8361715372053032,0.9002878793921102,0.7751234497546509,0.7858426527260222,0.6048807133000363,0.4804544249270272,0.592492765264162,0.7977778125532513,0.7868595427869636,0.7432364419080796,0.7673332326702215,0.7071504337952363,0.8200666822252182,0.7244998406100536,0.4448172973957765,0.5758061932191831,0.776416867238602,0.7474061074344026,0.4745838454408475,0.7910737973217113,0.771822458904544,0.8180752425902805,0.7722008197688264,0.5612319247942333,0.31799936400190804,0.8273626497442804,0.5434104745219996,0.6827752034230152,0.6910807943663207,0.6542448953507872,0.693043075881873,0.32671328873143163,0.5812441307489754,0.2902923748935688,0.40363516734126004,0.38218767082460536,0.4105354136279799,0.211999576001272,0.3355814553528113,0.14990633779917228,0.18359701840863138,0.14990633779917228,0.14990633779917228,0.21199957600127198
Melanoma,0.8441117549426406,0.921680206097158,0.8411363712326279,0.8190495084888126,0.8232889853424207,0.8262881788362433,0.8349184527721416,0.8338379557987753,0.8397721336572402,0.8332176166996708,0.8560992833228964,0.8012884244596121,0.8573764036841115,0.8264853002082391,0.8865239498086291,0.841794780276074,0.7786798656466761,0.8466028857797627,0.9245003270420503,0.8224906009330064,0.8255951707567396,0.8122902413802684,0.8393309505838733,0.8229090105711824,0.8315557621727068,0.8339054812437414,0.8001646367490213,0.8105084672951647,0.7993796764572337,0.8541244265211921,0.8079144243541728,0.7936459243333939,0.818182789432214,0.6865437954763614,0.8209213067042475,0.8229813554659998,0.779179319712394,0.8135369490546089,0.8357778028932193,0.8405946773073464,0.8055454139908758,0.9999999999999976,0.8326215613425496,0.8398724665526661,0.8526566484086685,0.8501160911434729,0.7757911135427179,0.8030097512692383,0.8274295905762881,0.3396831102433789,0.8362420100070928,0.7926997766901126,0.7660786528835295,0.775430098676252,0.576019516342054,0.45479402682709785,0.5884036156999846,0.7131997238879506,0.7025879359142946,0.7139959452197259,0.7658833026320778,0.5960208997453205,0.8265622349255558,0.7085170531485787,0.4439767838698154,0.5415433784741814,0.7563830938191195,0.7305452703997694,0.4599331055038995,0.7752170911825551,0.7272180923534245,0.7260198240949088,0.740322175189236,0.5281347196040815,0.294174202707276,0.7769715417965428,0.5460330056592101,0.6934092334311249,0.5798335076138014,0.6279235651438829,0.6689936080056719,0.3022352624134944,0.5633007121491084,0.2685430777647873,0.3733939969028383,0.3535533905932739,0.3797772626563751,0.171601618245911,0.3252218177939955,0.1386750490563073,0.16984155512168939,0.1386750490563073,0.1386750490563073,0.19611613513818402
Alopecia,0.8280786712108226,0.8126330607096935,0.8610641912375271,0.7690461660358938,0.7647757158233559,0.7973927007677025,0.8484880680952215,0.7829317719577275,0.8523621085085644,0.792764919079968,0.7751256769747256,0.8340709010201751,0.7922146528406808,0.8889705028708457,0.8075080231108268,0.8824987354482853,0.796250583441474,0.7789790246408841,0.8104325862161392,0.8072073527955719,0.7790533033123781,0.8319394887422291,0.8101179403912149,0.8060323502739485,0.8456060880966578,0.797381532073766,0.7986995818625169,0.7853967819935713,0.7846077941299016,0.8804867977791904,0.7913200186713878,0.7731375736784818,0.790665937771843,0.7119278039363732,0.8145062381120278,0.8219222293902898,0.7790439207380029,0.8163512880474791,0.8204318988768688,0.8821950917498482,0.8500524739945539,0.8326215613425496,0.9999999999999974,0.8463916701126025,0.8476632590490109,0.8281485129577711,0.8548742192918989,0.8413981653514305,0.931735943350831,0.3631365196012814,0.8325191660485407,0.8420682153103446,0.8386278693775333,0.8483986208028748,0.6069937542818642,0.48619526569665056,0.6204130760327234,0.7160330276623396,0.7172648495980144,0.7632937721594372,0.7921372290065434,0.5983211225424637,0.853370821063013,0.7096703187107946,0.4630547771212906,0.5789342235218394,0.7814274546823817,0.7809857449611607,0.46933966408105804,0.795592252958155,0.7774288420142416,0.749837743113002,0.7914376958255313,0.5550302767044407,0.3144854510165756,0.8244188785798118,0.5744682204123525,0.7192672658326245,0.5880799860359138,0.6551031411836588,0.7002845781526903,0.32310308632943197,0.5930696432389712,0.28708462588160727,0.3991749733395864,0.37796447300922736,0.4059989714705752,0.2096569673443836,0.34767674768255763,0.14824986333222023,0.18156825980064076,0.14824986333222023,0.14824986333222023,0.20965696734438363
Arteriosclerosis,0.839791822566943,0.8088108866118261,0.8451732895199021,0.7859826888694054,0.7470873676376298,0.8051037553668134,0.8773997423146045,0.8001740942245374,0.8346715445620427,0.7509663707139408,0.7776157913597371,0.8387998517536525,0.7957993226109118,0.8744928320272967,0.7951856148770514,0.8701899215468939,0.8287638833025903,0.7732940310179621,0.8383815347940358,0.8001600480160088,0.8262605458785482,0.8343075162309752,0.8111773283374345,0.7910053507879545,0.8688509427884109,0.7990115332534984,0.7772037591995896,0.8174668885830684,0.8114441191120692,0.8598693621826963,0.7934991111441778,0.8099324707974607,0.8332380897952993,0.7409979517644699,0.8298544435566575,0.843434712245792,0.8046172777075051,0.8441318608896115,0.8539325943847105,0.8725920363071709,0.8153695161293834,0.8398724665526661,0.8463916701126025,0.9999999999999976,0.8701899215468939,0.9067416672502828,0.8300198675933308,0.8757549764126262,0.8715757936489166,0.3464674335917918,0.8665134209335789,0.8094623951948652,0.831955706524719,0.835855869473258,0.6134666915351409,0.48304589153964833,0.6457464030007577,0.731469492902897,0.7535958771329279,0.772392975816655,0.7829120186065915,0.6308400618805602,0.8819171036881979,0.7457506740168653,0.4940117600296766,0.5926955847701998,0.7638281045820056,0.7838444594025193,0.5117663157191586,0.7659727708700148,0.772392975816655,0.7530714510746631,0.780398972571707,0.5577733510227164,0.3273268353539886,0.8193718913718594,0.597925481103106,0.7409979517644699,0.61209305594874,0.6818529675727428,0.7211252630588151,0.3362963545672746,0.6267831705280084,0.29880715233359834,0.4154744849194084,0.3933978962347215,0.42257712736425856,0.19094065395649332,0.3618734322278729,0.1543033499620919,0.18898223650461363,0.1543033499620919,0.1543033499620919,0.21821789023599236
Leukemia,0.8525747768944554,0.8533231353260301,0.8695554489657736,0.7832604499879591,0.7268567468830249,0.7921315822201808,0.8558235739705686,0.7924189367325312,0.8420471478649224,0.7482787939416875,0.7647819432890609,0.8337026499385067,0.7787109800432167,0.8591651519784036,0.802180164662195,0.8834355828220845,0.8541271413122182,0.7517590054906333,0.8250343406539837,0.7971083741035383,0.8127866778034364,0.8790905889130335,0.8235247249909965,0.7835779236684868,0.8706206873381157,0.8268738843884323,0.7790462521543003,0.84061853866663,0.8132340949883554,0.8442422069628,0.7851830524867719,0.8169560096051625,0.8302560769872368,0.7755434100663814,0.8909745459889574,0.8929705363962253,0.8295293909111016,0.8513428453481607,0.8788065578279319,0.8511340944329682,0.8277807244844194,0.8526566484086685,0.8476632590490109,0.8701899215468939,0.9999999999999979,0.8921318609632876,0.8696190078499343,0.829012012359651,0.8848425500804465,0.38371768763464764,0.8501828811496333,0.7991137930270932,0.8169269440420255,0.8280487774177209,0.6135090295186856,0.47872245347110715,0.619154809261145,0.7636206940734251,0.7579166364527571,0.7916181089011375,0.8018630592085721,0.6322316407532977,0.8697600919718653,0.7643126708302828,0.5015313971540455,0.6117459675668946,0.7898150450141607,0.7884075122310209,0.4959400140039521,0.8196662496017499,0.821490490369105,0.7853853225174597,0.821621499139632,0.5763753889237938,0.3323092653730268,0.7925443045989569,0.5776545818661188,0.7367662395630623,0.6130126429265906,0.7093239880419137,0.7242298617200575,0.34141531479697007,0.6266825279920456,0.3033554678546287,0.4217986610095483,0.3993860318714059,0.4290094168600512,0.16615463268651337,0.36738171586699053,0.15665208999759145,0.19185884381732382,0.15665208999759148,0.15665208999759148,0.22153951024868448
Lymphoma,0.8883866102270807,0.8897877631238781,0.890745847594649,0.820695007936952,0.7903177861989266,0.8318301941725245,0.8627875999169851,0.8308970709224476,0.8589058727506859,0.8107673651002563,0.8226127456606207,0.8218383749695286,0.8294517742973301,0.8647488649853151,0.8707772846757537,0.8523552811751155,0.8265378792329501,0.8020656958517939,0.8560619751298166,0.8323538398058464,0.830036951832036,0.8380099553526954,0.868152778628881,0.8474833346081417,0.9178009425917765,0.8337342394041914,0.8325841733111808,0.8529916105412289,0.8461706593170184,0.8457925428063889,0.8217059776151843,0.8303891334723087,0.870571500132017,0.7039619560036737,0.8926106994091271,0.8384226280398467,0.8445784116933429,0.8877556937595823,0.9019706864290301,0.8687857105589649,0.8700279025141456,0.8501160911434729,0.8281485129577711,0.9067416672502828,0.8921318609632876,1.000000000000002,0.8054637979602585,0.8791355168379549,0.8541937146018378,0.3257918827675008,0.836677897584378,0.8503966299422526,0.7887208581654604,0.7986529438427677,0.5854676968183564,0.45421997916613527,0.5987777973840658,0.7981293919633504,0.7947194142390267,0.7470516209753609,0.7492214408319983,0.6920602346769057,0.847058895195504,0.7279619736958711,0.4645314560761313,0.557326293177019,0.7315472869160634,0.7507177127946836,0.481226503185788,0.7462185372015065,0.7608859102526825,0.8175702126616261,0.7745966692414831,0.5432197707173818,0.30779350562554625,0.7947425700617676,0.5622440938352595,0.7111452412690173,0.6766791978789535,0.649078776532837,0.692674512161361,0.3162277660168379,0.5893796917545014,0.2809757434745082,0.3906809170504344,0.36992175559590695,0.3973597071195133,0.2051956704170308,0.3402785236893603,0.14509525002200233,0.17770466332772772,0.14509525002200233,0.14509525002200233,0.2051956704170308
Medulloblastoma,0.7704169392017087,0.7607343458224628,0.8036204364037827,0.6939095161954963,0.6597835888771371,0.7151782607678785,0.7996571804857604,0.7119147505746518,0.7437208571136756,0.6929438259160084,0.6939733852078446,0.7852199230489443,0.7166185272110364,0.8056052395193198,0.7186363059767624,0.8359128447549756,0.8124612026358966,0.6901164848108091,0.74017015060853,0.7475658184884472,0.7328057456775762,0.8319974378055709,0.7501196076875465,0.7166185272110364,0.780430075784341,0.7475710226208848,0.7243350375430314,0.7589548478395758,0.7369287435457865,0.8203893161346506,0.7339194712859882,0.7577888681812228,0.7459079037140225,0.784008655266202,0.8058612079868578,0.84008108181824,0.7862593876957983,0.762008073429911,0.7829602926862703,0.8016376680394146,0.7999167663733883,0.7757911135427179,0.8548742192918989,0.8300198675933308,0.8696190078499343,0.8054637979602585,1.000000000000001,0.8053200016210298,0.9106598999363532,0.35136418446315326,0.7784989441615241,0.7722147935744059,0.8215838362577499,0.8346808443706437,0.6128514130358953,0.4747102213336924,0.6403202402001752,0.7698003589195026,0.7306770072260997,0.8041977410649723,0.7728981596002799,0.6315539556208948,0.8432740427115696,0.7368431672393692,0.5376518923636747,0.672199264989075,0.7731890782742136,0.7772578680916168,0.5189992961076823,0.8313843876330629,0.8206099398622166,0.7713520339885618,0.8222064167913469,0.5999999999999999,0.3651483716701108,0.7844975560423461,0.5917057890039102,0.7413994892191258,0.6274547366727017,0.6949046094434476,0.7179490262822945,0.3554093266554554,0.6462357549331244,0.33333333333333326,0.4634811914358717,0.43885372573625536,0.4714045207910319,0.18257418583505536,0.4036867138796655,0.17213259316477408,0.21081851067789198,0.17213259316477408,0.17213259316477408,0.2434322477800738
Panic Disorder,0.8842684085735554,0.8198045718583005,0.8965753603510154,0.7621714576670724,0.7515211594866412,0.7855324718557244,0.8665224916118967,0.7808130178231519,0.8140915784106971,0.760360589983295,0.7923537487250153,0.8513445173660502,0.7863386118244876,0.8468991233887331,0.8055035971715587,0.8770706797428195,0.7801840702569276,0.7547548429916271,0.7823042886243161,0.7904678029519681,0.7958769337662659,0.8231020830274266,0.8488332417033767,0.7863386118244876,0.9085937615163892,0.7891730593773851,0.787288416764587,0.8021583035319391,0.8118276732921826,0.8829146430542831,0.7888176596018234,0.7947649817064111,0.7976435884012635,0.7138439893009748,0.8724381305582571,0.8204916816842523,0.8618756760066759,0.8888383015846631,0.9012237191849927,0.8787830924417888,0.8450509083324487,0.8030097512692383,0.8413981653514305,0.8757549764126262,0.829012012359651,0.8791355168379549,0.8053200016210298,0.9999999999999974,0.8847386461986592,0.32876775281970333,0.7978078253584676,0.8768310947437813,0.8677218312746229,0.8711305486948173,0.609847387431411,0.48019603839902497,0.6151892957735371,0.8026133784669427,0.8121624487362463,0.7458978726096728,0.757630381562416,0.7155580136137101,0.8829762504300628,0.720169471580552,0.4671412494260721,0.5793788447197357,0.7522909482281195,0.7720049682512952,0.497184586817596,0.7614537180327403,0.7678360453334866,0.830297077924525,0.7829780939224535,0.5643840994967034,0.3073181485764296,0.8209514801648513,0.556049616914344,0.7670025842489195,0.7071545893594958,0.6694619270045792,0.7245790877651783,0.3343122879619488,0.6042039296394889,0.29704426289300223,0.3987811043271192,0.3910769444375216,0.42008402520840304,0.21693045781865614,0.35973846709225066,0.1278274981412284,0.18786728732554486,0.15339299776947407,0.15339299776947407,0.2169304578186561
Rhabdomyosarcoma,0.8431713984360104,0.8013070976332487,0.8773580220588506,0.7557794199669432,0.719926004673904,0.7789445143505315,0.8751729470515266,0.7643634767730659,0.8173753347642171,0.7504663510735113,0.7567425139830314,0.86493693389299,0.7810496847439432,0.8784713466340831,0.7732568817830773,0.9222302634641274,0.8222174769149893,0.7442306159237041,0.795557284175731,0.7941521186087008,0.77791934536775,0.866822075991601,0.8034357812356121,0.7711629798737667,0.8610182735221478,0.7973311041798032,0.7659154854305191,0.810309327770688,0.8152742095908179,0.8983295903011698,0.7871527970177188,0.8028408796949736,0.8114684298592457,0.756210326614842,0.8557127859366483,0.8635039583798683,0.810394129313026,0.836075809107916,0.8564167973777662,0.8762583714210738,0.8288505989126602,0.8274295905762881,0.931735943350831,0.8715757936489166,0.8848425500804465,0.8541937146018378,0.9106598999363532,0.8847386461986592,1.0000000000000018,0.3410241462923564,0.821553196558571,0.8404417699120489,0.9000703207408204,0.910556930702648,0.6325823712445221,0.48623817909262673,0.6381234248190318,0.74714647031306,0.755290761906366,0.7964608134665518,0.7930189999871033,0.6254779783088162,0.9029020254216696,0.7616646366121516,0.496980695470426,0.6213501020898675,0.787629060040035,0.800785152963996,0.5037260475249629,0.8111875963398937,0.826802177789087,0.7906560868939497,0.8345205844185877,0.5854242213876537,0.31877490526237345,0.8182924595457222,0.5867234970796011,0.756210326614842,0.6141073943133455,0.6857390868530796,0.7515912455134368,0.34677538055196766,0.6267285265194195,0.30811801125666033,0.42842070888026446,0.4056562116192927,0.4357446703305949,0.19689038266205416,0.3731494423540171,0.13259288069595498,0.19487094073848926,0.159111456835146,0.159111456835146,0.22501758018520474
Germinoma,0.3508232077228116,0.3356725433186756,0.36018013511259855,0.3061862178478973,0.28237248320100694,0.31557100982293024,0.34896584919478274,0.31171460007967866,0.3333333333333334,0.29435114961212294,0.308606699924184,0.35694324176541553,0.30440777365910465,0.3283947887145926,0.31957418477478455,0.3517412136650937,0.3654505218018024,0.29759181038606564,0.31299035602229497,0.3175536744149779,0.32587526795614113,0.3678950341498583,0.3247499344668203,0.30440777365910465,0.3433218245652559,0.32732683535398877,0.3123475237772122,0.3348873433115687,0.33028912953790834,0.3292763870490874,0.31889640207164044,0.3318007581655987,0.3265986323710904,0.3435921354681385,0.3632988135737741,0.3506671921848362,0.3465516400418359,0.33794308214593427,0.35591606483934946,0.3319644021559014,0.3365945337491575,0.3396831102433789,0.3631365196012814,0.3464674335917918,0.38371768763464764,0.3257918827675008,0.35136418446315326,0.32876775281970333,0.3410241462923564,0.9999999999999997,0.33850160019316516,0.31016800041538034,0.34280172233134043,0.35668818750321096,0.314926029022481,0.3347193406976015,0.3322052985133746,0.3286335345030998,0.37267799624996495,0.36978699847672347,0.38494867693105267,0.2995723447576391,0.3666666666666667,0.3570318633013437,0.4144248634911699,0.2874896054191242,0.33681653485430396,0.3072381490570274,0.30772872744833196,0.3651483716701109,0.38924947208076155,0.3441486891010539,0.3632415786283895,0.2898754521821015,0.3849001794597506,0.3072549338995135,0.3572172541558802,0.30316953129541635,0.32826608214930636,0.31180478223116187,0.2872134789517764,0.2809757434745082,0.35176323534072435,0.31622776601683794,0.26533431525261625,0.3202563076101743,0.29814239699997197,0.14433756729740646,0.34815531191139565,0.13608276348795434,0.1666666666666667,0.20412414523193154,0.20412414523193154,0.2165063509461097
Osteoarthritis,0.8204836824663065,0.8263686767584093,0.8091157548016862,0.7820450499985735,0.7603235930663774,0.7914486619700225,0.8236101941352308,0.7865730051186012,0.8770268732277441,0.7744616051259399,0.7739822484550406,0.8023219063495024,0.7728188887113446,0.876435554108566,0.8162399048104829,0.8383747855781105,0.7974409703193651,0.7967246772496012,0.8140806303599591,0.7866491244003163,0.8122775702717212,0.833651047833931,0.8081690624985712,0.8056051445960686,0.8158016478494828,0.7957501769750617,0.8073937705142343,0.7729084199686608,0.7673778740965161,0.8456265788457914,0.7899753511787271,0.765784688075184,0.7789043068258871,0.7239612387571699,0.816607691574077,0.8181567962421685,0.7983057296721167,0.8192981210832555,0.8514424726436477,0.869246037449386,0.8361715372053032,0.8362420100070928,0.8325191660485407,0.8665134209335789,0.8501828811496333,0.836677897584378,0.7784989441615241,0.7978078253584676,0.821553196558571,0.33850160019316516,1.000000000000004,0.8453930645581653,0.7861776415613145,0.7968808467829223,0.6172535302568931,0.46070323934988194,0.5958496916478636,0.7213938528356696,0.7156264473321348,0.7258864629022864,0.7987572825839776,0.608434308444476,0.8431767132084276,0.7286046884200482,0.44733752888061024,0.5694174344056108,0.8084553645033211,0.7729135878739581,0.46590909090909066,0.8090398349558912,0.7618214363132907,0.7223797465394844,0.7624563678786235,0.5741429713191232,0.31980107453341566,0.8635673509415476,0.5653337710833067,0.7164977208318383,0.5899387177496527,0.6579516949597687,0.7499999999999996,0.32856437033638547,0.6123724356957951,0.2919371040605711,0.3919247576690981,0.36957024749317685,0.39909936485830594,0.1599005372667078,0.35355339059327373,0.17588161767036212,0.18463723646899913,0.15075567228888181,0.15075567228888181,0.1865506268111591
Bipolar Disorder,0.8756946880828256,0.8180454979360626,0.8724515131782635,0.791409724538585,0.7840755616911933,0.7970230941475576,0.822878015785048,0.7872831385426666,0.836961270962141,0.799947075195695,0.8022241168251472,0.8746965007734615,0.7778207728926861,0.8836473599338615,0.8354542095260318,0.8387861089929772,0.7595992950724622,0.7867770838748358,0.7814605737158146,0.7973403808111731,0.7893560552605894,0.7883912999982484,0.8208315130738018,0.8227815112101827,0.83602564592545,0.7928721352696574,0.8073350573722763,0.7864544135552191,0.8098042729542773,0.8329645076954578,0.7912916749617596,0.7743051655262793,0.7766367430138651,0.6877877928869854,0.845477448470958,0.8023239136206227,0.8423645719440741,0.8645950602338853,0.8502377636161192,0.8986013221159284,0.9002878793921102,0.7926997766901126,0.8420682153103446,0.8094623951948652,0.7991137930270932,0.8503966299422526,0.7722147935744059,0.8768310947437813,0.8404417699120489,0.31016800041538034,0.8453930645581653,0.9999999999999957,0.8186312161546423,0.8218470883231663,0.6096947996260917,0.4746021879064203,0.5635627234455746,0.7830936100455932,0.7926362667131103,0.7243963825081925,0.7667512295824531,0.6902461811382347,0.8389305915996976,0.6994096365774016,0.46331380927388083,0.5651298326479425,0.7495287210700585,0.7351362695134872,0.4690567971096917,0.7507343699610647,0.7312953956749372,0.7961651087074887,0.7386817827421022,0.5604784792072308,0.30698670605799055,0.8229135359549593,0.5065022237046948,0.6877877928869854,0.6749054616751538,0.6315876951810128,0.690858848456135,0.3153988582581996,0.5789282005014708,0.2802392396036153,0.38965684997569905,0.36895210319262545,0.39631813335655625,0.20465780403866035,0.33938657320715915,0.2170723815877265,0.17723885738021739,0.14471492105848432,0.14471492105848432,0.20465780403866032
Pheochromocytoma,0.8101914936669343,0.7388649142450499,0.8318003918560595,0.7071067811865485,0.6521113167513776,0.7287800298788444,0.8409413299642204,0.7086260012987097,0.7698003589195004,0.6797748618593418,0.7126966450997972,0.8601653289127537,0.7029996402619939,0.827340303992031,0.7207275062725687,0.8861580409947398,0.7768377058253901,0.6818896375952463,0.7306770072260975,0.7161707008032915,0.7231791675698885,0.8254803360679773,0.7581297814690027,0.6920152708829003,0.827340303992031,0.7382118613461486,0.6987939668672579,0.7492207790103903,0.7627700713964741,0.8295613557843388,0.7191989202330644,0.7303425424811295,0.7424621202458732,0.7351470441147059,0.8070840913677615,0.8213344751816707,0.7860351819031667,0.8143785576948618,0.8241865111565537,0.8363333975829054,0.7751234497546509,0.7660786528835295,0.8386278693775333,0.831955706524719,0.8169269440420255,0.7887208581654604,0.8215838362577499,0.8677218312746229,0.9000703207408204,0.34280172233134043,0.7861776415613145,0.8186312161546423,0.9999999999999999,0.9807607753541526,0.6293860187225173,0.48751780594262495,0.6062212656885047,0.7273238618387285,0.750390523327686,0.7921848383943082,0.8175633175637268,0.6207963027036711,0.866025403784437,0.7160390103945307,0.5107458080961652,0.6450671905529443,0.8183572009846064,0.8231727552317036,0.5196767461167999,0.8063808033429383,0.7753298418327272,0.7451037686015642,0.7864410870073704,0.6161878771933116,0.3541666666666666,0.7760975197356716,0.5524271728019897,0.7263952935895308,0.6254308859525954,0.7040090342020441,0.7462025072446357,0.3649981975442156,0.6419113563366359,0.34232659844072866,0.4431592109015636,0.3986907660368833,0.4357106264483345,0.18749999999999997,0.414578098794425,0.14731391274719738,0.2165063509461097,0.17677669529663687,0.17677669529663687,0.24999999999999994
Syndrome,0.8196309363334661,0.748315194193323,0.8414915971702303,0.7098845460370934,0.6597089864810495,0.7316429348949428,0.8442448441291196,0.7115834606125351,0.7728244062569576,0.687694836192357,0.7154963689074797,0.8635443617263004,0.711190203666715,0.8305903885294906,0.7238259382998509,0.896482560675384,0.7892214082384474,0.6846512683325119,0.7397361013063471,0.7249129251972032,0.7264741167462434,0.8374465151953269,0.767529241076247,0.7003323379618798,0.8305903885294906,0.7472231399908889,0.7018872344014228,0.7585097828476605,0.7657665012847843,0.8328201653966626,0.7222907808170521,0.7337663484621262,0.7513854887284944,0.7266805769930109,0.8180719218583977,0.8323428607671476,0.7911096087218389,0.8175777239209381,0.827941670027103,0.839618810164082,0.7858426527260222,0.775430098676252,0.8483986208028748,0.835855869473258,0.8280487774177209,0.7986529438427677,0.8346808443706437,0.8711305486948173,0.910556930702648,0.35668818750321096,0.7968808467829223,0.8218470883231663,0.9807607753541526,1.0000000000000013,0.6325065289722785,0.49492762127088996,0.6195528046412254,0.742391431906337,0.7497242919866696,0.816383249456444,0.8238398751377777,0.6319645929223348,0.8703191775078353,0.7319218980864254,0.5048637024325335,0.6264515118377235,0.8249508914562823,0.8219116388924447,0.5268633697738319,0.8283525450744393,0.7913919254934916,0.7520283725219946,0.8019328465302942,0.6203708978430447,0.3500878358219556,0.7890782794130609,0.5679076368296749,0.7353315362429277,0.6182279867840537,0.6959011741634786,0.7463897738462608,0.3607946232202421,0.6452732100545913,0.33838412609620616,0.4542797567513342,0.445503403401981,0.47854742041702214,0.18534061896456464,0.40980352767845946,0.14561734277683966,0.21401291250192653,0.1747408113322076,0.1747408113322076,0.2162307221253254
Aortic Aneurysm,0.6034091183455585,0.5610868813251297,0.6020520675524301,0.5192169754598102,0.48567519873995735,0.5274865557594103,0.5998469443981184,0.5285917602615144,0.5491017941930435,0.499147592922182,0.5233215213522999,0.6135595027152136,0.5162011688725008,0.5988238830669537,0.5419196945573357,0.6599869863004042,0.5891314220768684,0.511852146548395,0.553831440490465,0.5384934029192677,0.5526047912757311,0.6805745919552453,0.5582215461280837,0.5162011688725008,0.5901452760659833,0.5471367762374129,0.5220984006410151,0.5597743955946954,0.5520883412024538,0.5830276562201947,0.5253197596177328,0.5465771748700279,0.5380076850478803,0.5875444714552142,0.6336678611484952,0.6209029229367814,0.6620247118789147,0.589442249884637,0.62079082873014,0.6053330295437885,0.6048807133000363,0.576019516342054,0.6069937542818642,0.6134666915351409,0.6135090295186856,0.5854676968183564,0.6128514130358953,0.609847387431411,0.6325823712445221,0.314926029022481,0.6172535302568931,0.6096947996260917,0.6293860187225173,0.6325065289722785,0.9999999999999991,0.6015108780921784,0.662210714253648,0.6581236666185019,0.6175257307748512,0.6110380328529715,0.6607720622952051,0.6220426083921555,0.6492321213694222,0.6227370107667112,0.4633603902513299,0.5166361903008805,0.6636317870438417,0.6363652550843729,0.4651765735269334,0.6368938709211308,0.656300109360599,0.6423900420889186,0.6446832602556599,0.796706836946664,0.47553610303479066,0.6053863743654221,0.5637212876420803,0.5875444714552142,0.6489053808512589,0.6344936245734965,0.73951147586333,0.4083995775879975,0.6573722569830279,0.33706827716974247,0.44075964272126006,0.44221936090994146,0.47668652901918324,0.20979533957417223,0.35423177955848023,0.15823755442584708,0.24225079155575463,0.17801724872907798,0.17801724872907798,0.2517544074890067
